listing_id,city,state,locality,area_sqft,bhk,bathrooms,floor,total_floors,property_age_years,age_band,furnishing_status,property_type,price,price_per_sqft,parking,lift,security,power_backup,gym,pool,clubhouse,garden
L100895,bengaluru,Karnataka,Indiranagar,1109.1,2,1.0,10,11.0,7.0,5-10,semi,apartment,20356900.0,18354.7,1,1,1,0,0,1,0,1
L100896,chennai,Tamil Nadu,Tambaram,790.2,1,1.0,0,1.0,19.0,10-20,semi,apartment,4123900.0,5218.8,0,0,1,1,1,1,1,0
L100897,bengaluru,Karnataka,Electronic City,1211.2,2,2.0,0,,0.0,new,full,apartment,13419100.0,11079.5,1,0,0,1,1,1,1,0
L100898,chandigarh,Chandigarh,Panchkula,1385.8,4,4.0,14,19.0,5.0,5-10,full,apartment,14248700.0,10281.8,0,0,1,1,0,1,0,0
L100899,kolkata,West Bengal,Ballygunge,1981.2,4,4.0,4,24.0,7.0,5-10,unfurnished,apartment,25368300.0,12804.6,1,0,1,0,0,1,1,1
L100900,ahmedabad,Gujarat,Maninagar,655.2,1,1.0,7,8.0,0.0,new,semi,apartment,3912600.0,5971.1,0,0,0,1,0,0,0,1
L100901,chandigarh,Chandigarh,Sector 8,1313.9,3,3.0,1,9.0,6.0,5-10,semi,apartment,20866500.0,15881.2,0,0,0,0,1,1,0,0
L100902,kolkata,West Bengal,Howrah,1039.2,2,2.0,16,18.0,8.0,5-10,unfurnished,apartment,6118700.0,5887.7,1,1,1,1,1,0,0,1
L100903,bengaluru,Karnataka,Whitefield,1096.7,2,1.0,9,9.0,39.0,20+,unfurnished,villa,11497500.0,10483.5,1,1,1,1,1,0,0,0
L100904,hyderabad,Telangana,Gachibowli,1164.5,2,2.0,2,3.0,35.0,20+,semi,apartment,9596500.0,8240.6,0,0,1,0,0,0,0,0
L100905,pune,Maharashtra,Hadapsar,1305.6,2,2.0,9,18.0,,new,unfurnished,apartment,11817000.0,9051.2,0,1,1,0,1,0,0,1
L100906,bengaluru,Karnataka,Electronic City,1921.2,4,,7,17.0,4.0,1-5,semi,apartment,13856600.0,7212.5,1,0,0,1,0,0,0,0
L100907,pune,Maharashtra,Kharadi,1088.7,2,2.0,1,12.0,9.0,5-10,semi,villa,14854600.0,13644.2,0,1,0,0,1,1,1,0
L100908,delhi,Delhi,Dwarka,937.3,2,1.0,9,13.0,1.0,1-5,unfurnished,apartment,16944600.0,18078.0,1,0,1,1,0,0,0,1
L100909,kochi,Kerala,Marine Drive,1439.8,4,4.0,5,25.0,1.0,1-5,unfurnished,apartment,17306200.0,12020.0,0,0,1,1,1,1,1,1
L100910,chennai,Tamil Nadu,Porur,1844.9,3,2.0,2,2.0,2.0,1-5,semi,apartment,14987400.0,8123.6,1,1,1,0,0,1,0,1
L100911,ahmedabad,Gujarat,Vastrapur,1457.6,3,2.0,1,7.0,0.0,new,unfurnished,apartment,11911100.0,8171.5,0,0,0,1,1,0,1,1
L100912,mumbai,Maharashtra,Andheri West,1091.3,2,1.0,4,4.0,1.0,1-5,unfurnished,villa,54264500.0,49724.5,1,1,0,1,1,1,0,1
L100913,delhi,Delhi,Noida,918.9,3,3.0,0,1.0,2.0,1-5,full,apartment,13631300.0,14834.1,0,0,0,0,0,0,0,1
L100914,kochi,Kerala,Aluva,734.3,1,1.0,1,12.0,7.0,5-10,unfurnished,independent,3760600.0,5121.5,1,0,1,1,1,0,1,0
L100915,mumbai,Maharashtra,Andheri West,1322.9,3,2.0,0,0.0,28.0,20+,unfurnished,plot,25626500.0,19371.3,1,0,0,0,1,1,1,1
L100916,pune,Maharashtra,Kharadi,1144.1,2,2.0,0,1.0,5.0,5-10,unfurnished,apartment,11315300.0,9890.3,1,1,0,1,0,0,0,1
L100917,jaipur,Rajasthan,Jagatpura,1621.1,3,2.0,11,20.0,0.0,new,semi,villa,9426300.0,5814.6,1,1,0,0,0,0,0,1
L100918,mumbai,Maharashtra,Powai,741.5,1,1.0,12,27.0,35.0,20+,unfurnished,independent,22623500.0,30511.6,0,0,0,1,0,0,0,1
L100919,lucknow,Uttar Pradesh,Gomti Nagar,1596.0,3,3.0,2,5.0,2.0,1-5,unfurnished,apartment,9265600.0,5805.5,0,1,1,1,0,1,0,0
L100920,kolkata,West Bengal,Behala,2517.4,5,5.0,0,0.0,0.0,new,semi,plot,11324400.0,4498.4,0,0,0,0,1,1,1,1
L100921,hyderabad,Telangana,Kondapur,1049.5,2,1.0,11,17.0,0.0,new,unfurnished,apartment,10211400.0,9729.9,0,1,1,0,0,1,0,1
L100922,jaipur,Rajasthan,Vaishali Nagar,1318.8,2,1.0,9,10.0,1.0,1-5,unfurnished,apartment,7531000.0,5710.4,0,0,1,1,1,0,0,0
L100923,hyderabad,Telangana,Kondapur,1405.8,2,1.0,9,12.0,2.0,1-5,semi,apartment,14818300.0,10540.5,1,0,1,0,0,1,0,1
L100924,ahmedabad,Gujarat,Bopal,989.7,2,2.0,9,21.0,23.0,20+,unfurnished,apartment,4244400.0,4288.6,1,0,0,0,0,0,0,0
L100925,hyderabad,Telangana,Miyapur,840.7,2,2.0,0,5.0,8.0,5-10,unfurnished,apartment,4988600.0,5933.6,1,0,1,0,0,0,1,1
L100926,mumbai,Maharashtra,Borivali,1276.1,3,3.0,0,0.0,0.0,new,unfurnished,plot,26314000.0,20621.3,1,1,0,1,0,0,0,1
L100927,bengaluru,Karnataka,Indiranagar,946.4,4,4.0,0,18.0,6.0,5-10,full,apartment,20743000.0,21917.0,1,0,1,0,0,1,1,0
L100928,bengaluru,Karnataka,Electronic City,1210.0,2,2.0,3,13.0,18.0,10-20,unfurnished,independent,10711900.0,8852.6,1,1,1,1,1,0,0,0
L100929,hyderabad,Telangana,Banjara Hills,749.9,2,2.0,14,17.0,2.0,1-5,semi,apartment,12157400.0,16212.4,1,0,1,0,0,1,0,0
L100930,ahmedabad,Gujarat,Satellite,896.0,3,3.0,3,8.0,2.0,1-5,unfurnished,independent,8923200.0,9958.6,1,1,1,1,1,0,0,0
L100931,pune,Maharashtra,Baner,758.0,1,1.0,1,19.0,0.0,new,unfurnished,apartment,10074600.0,13290.8,1,0,1,0,0,0,0,0
L100932,chennai,Tamil Nadu,Anna Nagar,936.8,2,2.0,1,18.0,,5-10,full,apartment,11745700.0,12538.6,1,0,1,0,0,1,0,1
L100933,hyderabad,Telangana,Miyapur,1518.6,3,3.0,0,9.0,1.0,1-5,semi,independent,11794000.0,7766.2,0,0,1,1,0,0,1,1
L100934,kochi,Kerala,Kakkanad,1175.5,2,1.0,7,7.0,6.0,5-10,full,apartment,7570500.0,6440.1,0,1,0,1,1,1,0,1
L100935,bengaluru,Karnataka,Whitefield,970.8,2,2.0,2,3.0,19.0,10-20,semi,apartment,10960900.0,11290.5,0,1,1,0,0,1,0,0
L100936,pune,Maharashtra,Wakad,878.7,2,2.0,16,17.0,,1-5,unfurnished,apartment,8535200.0,9713.1,1,0,0,0,1,0,0,0
L100937,lucknow,Uttar Pradesh,Raebareli Road,760.2,2,1.0,0,7.0,4.0,1-5,unfurnished,apartment,2233500.0,2938.2,1,1,0,0,0,1,0,0
L100938,mumbai,Maharashtra,Andheri West,2161.7,4,3.0,2,17.0,5.0,5-10,unfurnished,apartment,58586700.0,27101.7,0,0,0,1,0,1,1,1
L100939,mumbai,Maharashtra,Borivali,983.2,2,1.0,0,0.0,4.0,1-5,semi,plot,17742500.0,18045.4,0,1,1,0,0,0,0,1
L100940,pune,Maharashtra,Koregaon Park,1074.7,2,2.0,19,21.0,20.0,20+,semi,independent,18157400.0,16896.0,0,1,1,0,0,0,1,0
L100941,kochi,Kerala,Edappally,1653.8,3,3.0,5,10.0,12.0,10-20,semi,independent,10889600.0,6584.6,0,1,0,1,0,1,0,0
L100942,delhi,Delhi,Noida,846.0,2,1.0,5,9.0,21.0,20+,semi,apartment,10202100.0,12059.4,1,0,1,0,0,0,1,0
L100943,ahmedabad,Gujarat,Maninagar,1460.5,3,2.0,2,13.0,16.0,10-20,semi,apartment,5343600.0,3658.8,0,1,1,1,0,1,0,0
L100944,jaipur,Rajasthan,Malviya Nagar,1563.7,3,2.0,14,16.0,0.0,new,semi,villa,13831700.0,8845.3,1,0,0,1,1,0,1,0
L100945,lucknow,Uttar Pradesh,Jankipuram,898.1,1,1.0,5,8.0,4.0,1-5,unfurnished,villa,4853900.0,5404.7,1,0,1,1,0,0,1,1
L100946,ahmedabad,Gujarat,SG Highway,701.6,1,1.0,6,7.0,2.0,1-5,unfurnished,independent,5990400.0,8538.8,0,1,0,1,0,1,1,0
L100947,delhi,Delhi,South Delhi,1038.4,2,2.0,3,3.0,0.0,new,unfurnished,independent,38730000.0,37299.4,1,0,0,0,1,0,0,0
L100948,pune,Maharashtra,Wakad,918.4,2,1.0,30,31.0,1.0,1-5,unfurnished,apartment,11057100.0,12040.0,1,1,1,1,1,0,0,1
L100949,kolkata,West Bengal,Howrah,808.5,1,1.0,4,,0.0,new,semi,villa,5994000.0,7413.7,1,1,0,0,1,0,1,0
L100950,mumbai,Maharashtra,Borivali,1436.7,3,3.0,2,18.0,18.0,10-20,unfurnished,apartment,30496000.0,21226.6,1,0,0,1,1,0,0,0
L100951,pune,Maharashtra,Baner,1604.6,3,3.0,9,14.0,17.0,10-20,semi,independent,20894900.0,13022.2,0,0,1,1,0,0,0,1
L100952,jaipur,Rajasthan,Malviya Nagar,1066.2,2,1.0,6,7.0,17.0,10-20,unfurnished,apartment,5863200.0,5499.1,1,0,0,1,0,0,1,0
L100953,bengaluru,Karnataka,Indiranagar,1188.4,2,1.0,0,2.0,3.0,1-5,full,independent,29572200.0,24884.7,0,0,1,1,1,1,1,1
L100954,bengaluru,Karnataka,Indiranagar,1288.9,3,3.0,1,27.0,3.0,1-5,semi,apartment,26877800.0,20853.6,0,0,0,1,0,1,1,0
L100955,mumbai,Maharashtra,Borivali,1212.2,3,2.0,6,12.0,18.0,10-20,unfurnished,apartment,24279600.0,20029.0,0,1,1,1,1,0,0,0
L100956,chandigarh,Chandigarh,Sector 8,1305.0,2,1.0,5,23.0,21.0,20+,unfurnished,apartment,4795500.0,3674.7,0,1,0,1,1,1,1,0
L100957,delhi,Delhi,South Delhi,1718.5,4,4.0,4,17.0,0.0,new,unfurnished,villa,77139000.0,44888.6,0,0,1,0,1,1,1,1
L100958,ahmedabad,Gujarat,Vastrapur,1092.1,2,2.0,5,6.0,2.0,1-5,unfurnished,independent,9341100.0,8553.6,0,0,1,1,0,1,1,1
L100959,kochi,Kerala,Kakkanad,953.2,2,2.0,3,9.0,0.0,new,unfurnished,independent,7208400.0,7562.7,0,1,1,1,1,0,1,0
L100960,delhi,Delhi,Noida,1711.0,3,3.0,1,10.0,12.0,10-20,semi,apartment,20396200.0,11920.5,0,0,0,1,0,0,1,0
L100961,chennai,Tamil Nadu,Anna Nagar,952.9,2,1.0,1,,0.0,new,full,apartment,14304900.0,15011.3,1,1,0,0,0,0,0,0
L100962,lucknow,Uttar Pradesh,Raebareli Road,1312.5,3,2.0,8,13.0,0.0,new,semi,apartment,6290500.0,4792.9,1,1,1,1,0,1,1,0
L100963,kochi,Kerala,Aluva,994.0,2,1.0,15,15.0,3.0,1-5,semi,apartment,5899300.0,5934.8,1,1,1,0,0,0,1,0
L100964,delhi,Delhi,South Delhi,1230.5,3,2.0,0,0.0,3.0,1-5,full,plot,31319200.0,25453.0,1,1,0,1,0,0,1,1
L100965,chandigarh,Chandigarh,IT Park,1277.1,2,2.0,12,12.0,9.0,5-10,full,apartment,17016000.0,13324.4,0,1,0,1,0,0,0,0
L100966,chandigarh,Chandigarh,Sector 8,1748.4,4,3.0,0,0.0,6.0,5-10,full,plot,22754300.0,13014.7,1,0,1,0,1,1,1,1
L100967,jaipur,Rajasthan,Jagatpura,1374.3,2,1.0,1,14.0,1.0,1-5,semi,apartment,6103800.0,4441.4,0,1,0,0,1,1,0,0
L100968,mumbai,Maharashtra,Powai,1990.4,4,4.0,1,4.0,6.0,5-10,unfurnished,villa,93254900.0,46852.3,0,0,1,1,1,1,1,1
L100969,delhi,Delhi,Rohini,1283.7,3,2.0,9,13.0,8.0,5-10,unfurnished,apartment,20147500.0,15695.4,1,1,0,0,0,1,1,1
L100970,hyderabad,Telangana,Uppal,1489.1,4,4.0,6,7.0,4.0,1-5,full,apartment,10940700.0,7347.1,1,0,0,1,0,1,0,1
L100971,kolkata,West Bengal,Salt Lake,1840.2,4,4.0,11,16.0,26.0,20+,unfurnished,apartment,13302400.0,7228.8,1,0,1,1,0,0,0,1
L100972,bengaluru,Karnataka,Koramangala,894.5,1,1.0,1,1.0,36.0,20+,semi,apartment,12313000.0,13765.3,1,0,0,0,0,0,1,1
L100973,pune,Maharashtra,Hadapsar,1576.7,3,2.0,3,18.0,11.0,10-20,semi,apartment,9778400.0,6201.9,0,1,1,0,0,0,0,1
L100974,bengaluru,Karnataka,Indiranagar,1044.2,3,3.0,0,15.0,31.0,20+,full,apartment,15658000.0,14995.7,1,0,1,0,0,0,1,1
L100975,bengaluru,Karnataka,Koramangala,1176.0,3,3.0,1,2.0,7.0,5-10,full,independent,22099800.0,18792.9,1,0,0,0,1,1,1,1
L100976,chennai,Tamil Nadu,Porur,1402.3,3,3.0,2,10.0,9.0,5-10,full,apartment,11028800.0,7865.1,1,0,0,0,0,1,0,0
L100977,kochi,Kerala,Panampilly Nagar,837.8,3,3.0,10,11.0,0.0,new,full,apartment,8856300.0,10570.8,0,1,0,0,0,1,1,1
L100978,kolkata,West Bengal,Garia,1088.9,2,2.0,5,6.0,11.0,10-20,full,independent,8920900.0,8192.8,0,0,1,1,1,1,1,1
L100979,chandigarh,Chandigarh,Sector 8,1150.5,2,1.0,19,,4.0,1-5,unfurnished,apartment,21211500.0,18436.8,0,1,0,0,1,1,1,0
L100980,kochi,Kerala,Kakkanad,885.9,2,1.0,2,10.0,2.0,1-5,unfurnished,villa,7171200.0,8094.5,0,1,1,1,0,0,1,1
L100981,delhi,Delhi,Noida,1057.9,2,2.0,0,1.0,4.0,1-5,full,apartment,18603000.0,17584.0,0,0,0,0,1,1,1,0
L100982,kolkata,West Bengal,Howrah,3226.4,5,4.0,7,17.0,2.0,1-5,unfurnished,apartment,15530700.0,4813.7,1,1,1,0,1,0,0,1
L100983,delhi,Delhi,Noida,1190.1,3,3.0,5,11.0,,10-20,full,apartment,18098200.0,15207.3,0,0,0,1,0,1,0,0
L100984,mumbai,Maharashtra,Navi Mumbai,763.5,1,1.0,1,14.0,8.0,5-10,unfurnished,apartment,13561600.0,17763.0,1,1,0,1,0,1,0,0
L100985,kolkata,West Bengal,Behala,1228.4,2,2.0,1,,1.0,1-5,unfurnished,apartment,6355600.0,5174.0,1,1,1,0,1,1,1,0
L100986,hyderabad,Telangana,Banjara Hills,1224.4,2,2.0,11,20.0,1.0,1-5,unfurnished,independent,21141900.0,17266.8,0,1,0,0,0,0,0,0
L100987,jaipur,Rajasthan,Jagatpura,1094.2,3,3.0,1,9.0,2.0,1-5,semi,apartment,5495000.0,5022.0,0,0,0,1,1,1,0,1
L100988,kochi,Kerala,Edappally,759.9,2,1.0,1,6.0,2.0,1-5,semi,apartment,5188700.0,6828.0,1,1,0,0,1,0,1,0
L100989,kolkata,West Bengal,Salt Lake,652.1,1,1.0,0,0.0,8.0,5-10,unfurnished,plot,4055300.0,6218.5,0,0,1,0,1,1,1,1
L100990,kolkata,West Bengal,Garia,1455.2,3,2.0,15,23.0,9.0,5-10,semi,apartment,9255600.0,6360.3,1,0,0,1,1,1,0,0
L100991,hyderabad,Telangana,Uppal,1309.1,3,3.0,15,17.0,0.0,new,semi,apartment,9836900.0,7514.4,0,0,0,0,1,0,0,1
L100992,delhi,Delhi,Noida,1173.9,2,2.0,2,15.0,5.0,5-10,full,independent,19933700.0,16981.1,0,1,0,1,0,1,1,0
L100993,kolkata,West Bengal,Salt Lake,1277.8,2,1.0,1,1.0,,5-10,semi,apartment,11140000.0,8718.1,0,0,0,0,1,1,1,0
L100994,lucknow,Uttar Pradesh,Raebareli Road,1015.1,2,2.0,0,3.0,39.0,20+,unfurnished,independent,3364500.0,3314.3,0,0,0,1,0,1,1,1
L100995,pune,Maharashtra,Kharadi,1247.2,2,2.0,0,0.0,29.0,20+,semi,plot,7740300.0,6205.9,1,1,1,0,1,0,0,0
L100996,jaipur,Rajasthan,Mansarovar,1094.3,2,2.0,10,11.0,2.0,1-5,unfurnished,apartment,6088000.0,5563.4,1,0,1,0,1,0,1,0
L100997,lucknow,Uttar Pradesh,Aliganj,1793.9,3,3.0,0,5.0,3.0,1-5,unfurnished,villa,10211900.0,5692.5,0,1,0,1,1,0,1,0
L100998,delhi,Delhi,Greater Noida,1769.8,4,4.0,9,12.0,,5-10,unfurnished,apartment,16628400.0,9395.9,0,1,1,0,0,1,1,0
L100999,kolkata,West Bengal,New Town,1823.0,5,5.0,1,18.0,14.0,10-20,semi,apartment,12549100.0,6883.7,0,0,1,1,0,0,0,0
L101000,jaipur,Rajasthan,Mansarovar,1352.7,3,3.0,7,,29.0,20+,unfurnished,apartment,4768700.0,3525.3,1,0,0,0,0,1,0,1
L101001,chandigarh,Chandigarh,Zirakpur,1651.1,3,2.0,5,24.0,3.0,1-5,full,villa,16707400.0,10119.3,1,0,1,0,0,1,1,0
L101002,chennai,Tamil Nadu,Porur,570.0,1,1.0,1,17.0,23.0,20+,semi,independent,4346700.0,7626.3,1,1,1,0,0,1,0,0
L101003,lucknow,Uttar Pradesh,Gomti Nagar,1018.7,2,2.0,10,12.0,7.0,5-10,unfurnished,apartment,5681300.0,5577.1,1,1,0,1,0,0,0,0
L101004,mumbai,Maharashtra,Navi Mumbai,720.6,2,1.0,0,0.0,0.0,new,full,plot,10580500.0,14682.6,1,0,0,1,0,0,0,1
L101005,chennai,Tamil Nadu,Velachery,2141.4,5,5.0,2,6.0,9.0,5-10,unfurnished,apartment,17890200.0,8354.4,0,1,0,0,0,1,1,1
L101006,kolkata,West Bengal,Salt Lake,979.3,1,1.0,10,12.0,1.0,1-5,full,apartment,8975300.0,9165.0,0,0,0,1,1,1,1,1
L101007,ahmedabad,Gujarat,Bopal,1351.4,3,2.0,4,10.0,,10-20,semi,villa,9123200.0,6750.8,0,0,1,0,1,0,0,0
L101008,kolkata,West Bengal,Howrah,758.4,1,1.0,9,13.0,11.0,10-20,unfurnished,villa,4410200.0,5815.4,0,1,1,1,1,1,0,0
L101009,kolkata,West Bengal,Garia,482.3,1,1.0,3,3.0,11.0,10-20,unfurnished,apartment,2335500.0,4842.7,1,0,0,1,1,1,1,0
L101010,ahmedabad,Gujarat,Vastrapur,1540.4,3,3.0,11,23.0,5.0,5-10,full,apartment,13835300.0,8981.6,0,1,1,1,1,1,1,0
L101011,hyderabad,Telangana,Banjara Hills,1266.5,3,3.0,11,11.0,0.0,new,semi,apartment,18291900.0,14442.5,0,0,1,0,1,0,0,0
L101012,jaipur,Rajasthan,Ajmer Road,1354.4,3,2.0,2,10.0,28.0,20+,unfurnished,apartment,3482700.0,2571.3,0,0,1,1,0,0,1,1
L101013,mumbai,Maharashtra,Bandra,1249.0,3,3.0,9,14.0,1.0,1-5,semi,apartment,67760500.0,54252.6,1,0,0,1,0,0,1,0
L101014,kolkata,West Bengal,Behala,1286.6,3,3.0,0,0.0,1.0,1-5,semi,plot,5345600.0,4155.0,0,1,1,0,0,1,0,0
L101015,hyderabad,Telangana,Uppal,703.3,1,1.0,22,24.0,7.0,5-10,full,apartment,4955000.0,7045.3,1,1,1,1,1,1,0,0
L101016,mumbai,Maharashtra,Andheri West,1202.2,2,1.0,1,1.0,4.0,1-5,unfurnished,villa,58507300.0,48668.9,1,0,0,1,1,1,1,1
L101017,lucknow,Uttar Pradesh,Raebareli Road,1433.7,3,2.0,0,,10.0,10-20,unfurnished,plot,3179100.0,2217.3,1,0,0,1,1,1,0,0
L101018,chandigarh,Chandigarh,Panchkula,1082.5,2,2.0,0,,34.0,20+,semi,apartment,6139500.0,5671.8,0,0,0,1,0,1,0,0
L101019,mumbai,Maharashtra,Navi Mumbai,1464.7,3,3.0,9,15.0,2.0,1-5,full,independent,36203200.0,24717.1,1,0,1,0,0,1,0,0
L101020,chandigarh,Chandigarh,Panchkula,865.8,2,2.0,5,23.0,0.0,new,semi,villa,11512900.0,13297.4,0,0,1,1,1,1,0,1
L101021,ahmedabad,Gujarat,Satellite,809.8,2,2.0,2,9.0,1.0,1-5,full,apartment,6963400.0,8599.4,0,0,1,0,1,1,0,0
L101022,kochi,Kerala,Marine Drive,1391.2,4,4.0,7,22.0,4.0,1-5,semi,apartment,14532200.0,10445.7,1,0,1,0,1,0,0,1
L101023,kolkata,West Bengal,Howrah,2175.0,5,4.0,11,,0.0,new,full,apartment,13061700.0,6005.3,1,0,0,0,0,1,1,0
L101024,bengaluru,Karnataka,Electronic City,1248.9,3,2.0,0,1.0,3.0,1-5,unfurnished,independent,12651200.0,10129.8,0,1,0,1,1,1,0,1
L101025,bengaluru,Karnataka,Indiranagar,1817.4,4,3.0,6,20.0,10.0,10-20,unfurnished,apartment,26113300.0,14368.5,1,1,0,1,0,1,0,1
L101026,chennai,Tamil Nadu,Tambaram,1737.6,3,2.0,4,10.0,6.0,5-10,unfurnished,villa,11056500.0,6363.0,0,0,0,1,0,0,0,0
L101027,chandigarh,Chandigarh,Sector 8,716.5,1,1.0,1,13.0,5.0,5-10,full,apartment,13301400.0,18564.7,0,0,1,0,0,1,1,0
L101028,ahmedabad,Gujarat,Bopal,899.2,2,2.0,1,15.0,1.0,1-5,unfurnished,apartment,20879600.0,23220.2,1,0,1,0,1,1,1,1
L101029,ahmedabad,Gujarat,Satellite,1131.0,2,1.0,9,11.0,4.0,1-5,semi,apartment,9300900.0,8223.3,0,1,0,0,1,1,0,1
L101030,ahmedabad,Gujarat,Maninagar,692.4,1,1.0,0,9.0,3.0,1-5,unfurnished,apartment,2738900.0,3955.8,0,0,1,1,1,0,1,0
L101031,hyderabad,Telangana,Uppal,1199.3,2,1.0,14,16.0,28.0,20+,semi,independent,1621600.0,1352.1,1,0,0,1,0,0,0,1
L101032,lucknow,Uttar Pradesh,Hazratganj,1357.2,5,5.0,11,20.0,17.0,10-20,unfurnished,apartment,7777200.0,5730.2,1,1,1,1,1,0,1,0
L101033,kochi,Kerala,Fort Kochi,961.2,2,2.0,0,5.0,1.0,1-5,unfurnished,apartment,7313800.0,7608.8,1,1,0,1,0,1,1,1
L101034,lucknow,Uttar Pradesh,Raebareli Road,791.2,1,1.0,0,0.0,20.0,20+,full,plot,1588500.0,2007.6,1,1,0,1,1,0,1,1
L101035,chennai,Tamil Nadu,Velachery,2092.3,5,4.0,7,22.0,0.0,new,unfurnished,independent,24117900.0,11526.8,1,1,0,1,1,0,0,1
L101036,chandigarh,Chandigarh,Sector 8,931.7,2,2.0,1,3.0,1.0,1-5,semi,apartment,14297800.0,15345.7,0,1,0,0,0,1,0,0
L101037,mumbai,Maharashtra,Navi Mumbai,1925.9,5,4.0,1,6.0,,1-5,semi,villa,49105500.0,25497.2,1,1,0,1,0,1,1,0
L101038,jaipur,Rajasthan,Malviya Nagar,1503.6,3,3.0,4,4.0,3.0,1-5,semi,apartment,9787000.0,6509.1,0,1,1,0,1,0,0,0
L101039,pune,Maharashtra,Baner,1643.1,3,3.0,5,14.0,4.0,1-5,unfurnished,apartment,17703800.0,10774.5,1,0,1,0,0,1,1,1
L101040,delhi,Delhi,Greater Noida,1795.7,4,3.0,13,26.0,16.0,10-20,semi,apartment,16643000.0,9268.2,1,1,0,0,0,0,1,0
L101041,ahmedabad,Gujarat,Vastrapur,1048.2,2,1.0,15,21.0,,5-10,semi,apartment,7736400.0,7380.4,0,0,1,0,1,0,1,1
L101042,mumbai,Maharashtra,Navi Mumbai,1103.4,3,2.0,5,11.0,18.0,10-20,semi,apartment,21877400.0,19827.5,1,1,0,1,0,0,1,1
L101043,bengaluru,Karnataka,Hebbal,1096.8,2,2.0,2,5.0,0.0,new,unfurnished,apartment,15490000.0,14122.3,1,0,1,1,1,0,0,0
L101044,pune,Maharashtra,Hinjewadi,1545.1,4,3.0,8,15.0,11.0,10-20,full,apartment,14324400.0,9270.7,1,0,0,1,1,0,0,0
L101045,kolkata,West Bengal,Behala,1171.8,3,3.0,1,1.0,3.0,1-5,unfurnished,apartment,7511100.0,6409.6,1,1,1,0,0,1,0,1
L101046,pune,Maharashtra,Hadapsar,670.7,1,1.0,2,4.0,3.0,1-5,full,apartment,7997500.0,11924.4,1,0,1,0,1,1,0,0
L101047,hyderabad,Telangana,Kondapur,1613.1,3,3.0,5,11.0,1.0,1-5,unfurnished,apartment,14079900.0,8728.3,0,1,0,1,0,0,1,0
L101048,lucknow,Uttar Pradesh,Aliganj,775.0,1,1.0,5,21.0,4.0,1-5,semi,apartment,3527900.0,4552.1,1,0,1,1,0,0,1,1
L101049,delhi,Delhi,Noida,1168.6,3,3.0,4,5.0,0.0,new,semi,apartment,20701600.0,17715.3,1,0,1,1,0,1,1,0
L101050,jaipur,Rajasthan,Ajmer Road,1579.9,3,3.0,0,0.0,15.0,10-20,semi,plot,3265400.0,2066.9,1,0,0,0,0,1,1,0
L101051,delhi,Delhi,Greater Noida,1883.5,5,4.0,1,12.0,4.0,1-5,unfurnished,apartment,20955300.0,11125.7,1,0,1,0,1,1,1,0
L101052,lucknow,Uttar Pradesh,Indira Nagar,1354.8,3,2.0,1,5.0,4.0,1-5,unfurnished,apartment,6477700.0,4781.4,1,1,1,1,0,1,0,1
L101053,pune,Maharashtra,Hadapsar,1091.9,3,2.0,2,2.0,0.0,new,unfurnished,independent,12803300.0,11726.0,0,1,1,0,1,0,0,0
L101054,jaipur,Rajasthan,Ajmer Road,737.8,1,1.0,22,22.0,19.0,10-20,full,villa,4016400.0,5443.6,1,1,1,1,0,0,1,1
L101055,jaipur,Rajasthan,Vaishali Nagar,1976.7,4,4.0,7,7.0,8.0,5-10,semi,apartment,10067300.0,5093.1,0,0,0,1,1,0,0,0
L101056,chandigarh,Chandigarh,Panchkula,1687.3,3,2.0,9,9.0,0.0,new,unfurnished,apartment,16369200.0,9701.4,1,1,0,0,1,1,0,1
L101057,bengaluru,Karnataka,Indiranagar,1042.5,2,2.0,7,12.0,18.0,10-20,full,independent,22747500.0,21820.6,0,0,0,1,1,1,1,0
L101058,bengaluru,Karnataka,Indiranagar,1402.5,3,3.0,3,12.0,6.0,5-10,semi,apartment,26424500.0,18840.9,1,1,1,1,0,0,0,0
L101059,ahmedabad,Gujarat,Vastrapur,774.1,1,1.0,0,,32.0,20+,semi,villa,6080800.0,7854.9,0,0,0,1,1,0,1,1
L101060,hyderabad,Telangana,Gachibowli,1286.7,2,2.0,3,5.0,24.0,20+,full,apartment,11135100.0,8653.8,0,0,1,0,0,0,1,0
L101061,bengaluru,Karnataka,Indiranagar,2009.2,5,4.0,0,15.0,9.0,5-10,semi,apartment,35293700.0,17565.7,1,0,1,0,1,0,0,0
L101062,chandigarh,Chandigarh,Zirakpur,1566.8,3,3.0,2,14.0,4.0,1-5,semi,apartment,11625600.0,7420.2,1,1,1,1,1,0,0,1
L101063,mumbai,Maharashtra,Powai,1556.6,3,3.0,3,11.0,3.0,1-5,semi,apartment,58077600.0,37311.2,1,0,1,0,1,1,0,0
L101064,delhi,Delhi,Noida,893.9,1,,9,12.0,1.0,1-5,unfurnished,apartment,12518700.0,14005.0,0,0,1,1,0,0,1,0
L101065,kochi,Kerala,Panampilly Nagar,1231.6,2,1.0,10,12.0,0.0,new,unfurnished,apartment,13105300.0,10641.2,1,1,0,0,1,0,1,0
L101066,chandigarh,Chandigarh,Sector 8,1366.4,3,2.0,9,11.0,3.0,1-5,unfurnished,apartment,26585400.0,19456.2,0,1,1,1,1,1,1,0
